,date,symbol,volume,start,stop,initial_imb,paired_imb,direction,open_price,spread_at_open,close_price,moc_close_price,close_status,spread_at_close,max_pnl_time,max_pnl_price,min_pnl_time,min_pnl_price,position_size,reverse_count,imbBeforeReversePct,imbAfterReversePct,deltaImbPct,delta_move,delta_move_pct,position_pnl
905,2020-12-02,UDR,2564459,2020-12-02 15:55:00,2020-12-02 15:56:00,-39128,186961,Long,39.36,0.00999999999999801,39.37,,market,0.010000000000005116,2020-12-02 15:55:27.031014,39.37,2020-12-02 15:55:00.516959,39.35,200.0,1,-1.5257799013359152,0.5747411052389607,2.100521006574876,0.00999999999999801,0.025406504065035595,1.999999999999602
906,2020-12-02,UL,1731357,2020-12-02 15:55:00,2020-12-02 15:56:00,30064,52406,Short,59.06,0.00999999999999801,59.11,,market,0.00999999999999801,2020-12-02 15:55:00.444554,59.07,2020-12-02 15:55:32.324785,59.11,700.0,1,1.7364414156063712,-0.08334502936136222,-1.8197864449677335,-0.04999999999999716,-0.0846596681340961,-34.99999999999801
907,2020-12-02,UNM,2679634,2020-12-02 15:55:00,2020-12-02 15:56:00,37031,129896,Short,22.77,0.010000000000001563,22.77,,market,0.00999999999999801,2020-12-02 15:55:01.138388,22.77,2020-12-02 15:55:01.046292,22.78,2018.0,1,1.3819424593060097,-0.5885878444593553,-1.970530303765365,0.0,0.0,0.0
908,2020-12-02,USFD,3258818,2020-12-02 15:55:00,2020-12-02 15:56:00,-63249,112412,Long,32.62,0.00999999999999801,32.61,,market,0.020000000000003126,2020-12-02 15:55:28.305037,32.67,2020-12-02 15:55:58.808750,32.58,688.0,1,-1.940857083764727,0.5644991527602953,2.505356236525022,-0.00999999999999801,-0.03065603923972413,-6.879999999998631
909,2020-12-02,V,7834001,2020-12-02 15:55:00,2020-12-02 15:56:00,-405203,3592503,Long,209.58,0.010000000000019327,209.63,,market,0.030000000000001137,2020-12-02 15:55:05.041419,209.67,2020-12-02 15:55:11.967751,209.52,238.57238286096,1,-5.172363393877535,0.4508041293331466,5.6231675232106815,0.04999999999998295,0.023857238286087865,11.928619143043932
910,2020-12-02,VEEV,1033142,2020-12-02 15:59:58,2020-12-02 16:00:00,7421,76715,Short,272.35,0.16999999999995907,272.52,272.4,moc,0.0,2020-12-02 15:59:58.289702,272.52,2020-12-02 15:59:58.289702,272.52,183.58729575913344,15,0.7182942906202633,-0.39926747726837164,-1.117561767888635,-0.049999999999954525,-0.018358729575896647,-9.179364787948323
911,2020-12-02,VNT,2382139,2020-12-02 15:55:00,2020-12-02 15:56:00,12528,50831,Short,33.1,0.00999999999999801,33.11,,market,0.00999999999999801,2020-12-02 15:55:59.026630,33.1,2020-12-02 15:55:01.046014,33.11,800.0,1,0.5259138950329935,-0.7074734094022221,-1.2333873044352157,-0.00999999999999801,-0.030211480362531754,-7.999999999998408
912,2020-12-02,VVV,1551856,2020-12-02 15:55:00,2020-12-02 15:56:00,45927,173698,Short,22.7,0.010000000000001563,22.69,,market,0.010000000000001563,2020-12-02 15:55:45.577103,22.68,2020-12-02 15:55:00.237805,22.71,1605.0,1,2.959488509243126,-0.8312626944768071,-3.7907512037199327,0.00999999999999801,0.04405286343611459,16.049999999996807
913,2020-12-02,WFC-A,0,2020-12-02 15:59:30,2020-12-02 16:00:00,-100,1400,Long,25.34,0.05000000000000071,25.29,25.35,moc,0.0,2020-12-02 15:59:30.271564,25.29,2020-12-02 15:59:30.271564,25.29,100.0,1,-inf,inf,inf,0.010000000000001563,0.03946329913181359,1.0000000000001563
914,2020-12-02,WMB,9185974,2020-12-02 15:55:00,2020-12-02 15:56:00,638543,2221374,Short,21.61,0.010000000000001563,21.62,,market,0.010000000000001563,2020-12-02 15:55:17.650934,21.61,2020-12-02 15:55:00.217287,21.62,2313.743637204998,1,6.951282466072732,-0.15216677077466145,-7.103449236847394,-0.010000000000001563,-0.04627487274410719,-23.137436372053596
915,2020-12-02,WU,4325807,2020-12-02 15:55:00,2020-12-02 15:56:00,204317,402517,Short,22.34,0.010000000000001563,22.33,,market,0.00999999999999801,2020-12-02 15:55:54.140309,22.32,2020-12-02 15:55:00.216180,22.35,2238.1378692927483,1,4.723211183485533,-1.3661265978810428,-6.089337781366575,0.010000000000001563,0.04476275738586197,22.38137869293098
916,2020-12-02,XOM,34819086,2020-12-02 15:59:17,2020-12-02 16:00:00,70928,2501447,Short,39.95,0.00999999999999801,39.95,39.94,moc,0.0,2020-12-02 15:59:50.001880,39.91,2020-12-02 15:59:17.244911,39.96,1251.5644555694616,1,0.2037043706431582,-0.9064654942407161,-1.1101698648838743,0.010000000000005116,0.025031289111402042,12.51564455570102
917,2020-12-02,ZTO,2676097,2020-12-02 15:55:00,2020-12-02 15:56:00,47064,100363,Short,28.96,0.00999999999999801,28.97,,market,0.00999999999999801,2020-12-02 15:55:00.268205,28.97,2020-12-02 15:55:00.268205,28.97,1052.0,1,1.7586806457314514,-0.24079844639413295,-1.9994790921255845,-0.00999999999999801,-0.034530386740324624,-10.519999999997907
918,2020-12-03,ABT,5065830,2020-12-03 15:59:15,2020-12-03 16:00:00,-108624,519141,Long,107.3,0.009999999999990905,107.47,107.53,moc,0.0,2020-12-03 15:59:33.687034,107.47,2020-12-03 15:59:15.266530,107.29,416.0,1,-2.144248820035414,0.17124538328368696,2.315494203319101,0.23000000000000398,0.21435228331780426,95.68000000000166
919,2020-12-03,ADM,2437676,2020-12-03 15:59:15,2020-12-03 16:00:00,14508,406950,Short,49.77,0.00999999999999801,49.82,49.81,moc,0.0,2020-12-03 15:59:15.255674,49.77,2020-12-03 15:59:59.729369,49.84,400.0,1,0.5951570266105914,-0.4668791094468666,-1.0620361360574582,-0.03999999999999915,-0.08036970062286346,-15.999999999999659
920,2020-12-03,AES,6003718,2020-12-03 15:59:23,2020-12-03 16:00:00,-51469,789174,Long,21.12,0.010000000000001563,21.15,21.16,moc,0.0,2020-12-03 15:59:56.567264,21.15,2020-12-03 15:59:23.251346,21.12,2367.4242424242425,1,-0.8572854354584942,4.287110087449144,5.144395522907638,0.03999999999999915,0.18939393939393534,94.69696969696768
921,2020-12-03,AIV,1566305,2020-12-03 15:59:33,2020-12-03 16:00:00,-19640,170630,Long,41.27,0.04000000000000625,41.24,41.22,moc,0.0,2020-12-03 15:59:49.905004,41.26,2020-12-03 15:59:45.242426,41.21,200.0,1,-1.253906486923045,0.0028091591356728097,1.2567156460587177,-0.05000000000000426,-0.12115338017931733,-10.000000000000853
922,2020-12-03,ALLY,4671914,2020-12-03 15:59:23,2020-12-03 16:00:00,189272,602985,Short,31.15,0.010000000000001563,31.17,31.17,moc,0.0,2020-12-03 15:59:32.289155,31.13,2020-12-03 15:59:56.501227,31.18,923.0,1,4.051273204087233,-1.121296325232014,-5.172569529319246,-0.020000000000003126,-0.06420545746389447,-18.460000000002886
923,2020-12-03,AMCR,6174379,2020-12-03 15:55:00,2020-12-03 15:56:00,-239535,732827,Long,11.41,0.009999999999999787,11.41,,market,0.009999999999999787,2020-12-03 15:55:00.232322,11.41,2020-12-03 15:55:00.231340,11.4,4202.0,1,-3.879499460593527,0.663791451739519,4.543290912333046,0.0,0.0,0.0
924,2020-12-03,AMT,2062512,2020-12-03 15:59:05,2020-12-03 16:00:00,-23965,322127,Long,225.95,0.03999999999999204,226.18,226.22,moc,0.0,2020-12-03 15:59:59.693697,226.22,2020-12-03 15:59:13.368460,225.85,100.0,2,-1.1619326336040712,0.6052328422816449,1.767165475885716,0.27000000000001023,0.11949546359814571,27.000000000001023
925,2020-12-03,APG,1171255,2020-12-03 15:55:00,2020-12-03 15:56:00,266018,557800,Short,16.44,0.00999999999999801,16.48,,market,0.019999999999999574,2020-12-03 15:55:00.231654,16.44,2020-12-03 15:55:49.948827,16.52,2477.0,1,22.71221894463631,-3.4647450811309235,-26.176964025767234,-0.03999999999999915,-0.24330900243308481,-99.07999999999788
926,2020-12-03,AQUA,941526,2020-12-03 15:59:46,2020-12-03 16:00:00,-5186,417689,Long,24.41,0.030000000000001137,24.36,24.43,moc,0.0,2020-12-03 15:59:48.349672,24.4,2020-12-03 15:59:46.412191,24.31,1112.0,1,-0.5508079436999085,5.613015466381173,6.163823410081081,0.019999999999999574,0.08193363375665536,22.239999999999526
927,2020-12-03,ATUS,7565546,2020-12-03 15:59:17,2020-12-03 16:00:00,530877,1313019,Short,34.63,0.00999999999999801,34.68,34.64,moc,0.0,2020-12-03 15:59:22.285320,34.61,2020-12-03 15:59:59.537158,34.69,1443.834825295986,1,7.017034857761753,-0.4424135416003022,-7.4594483993620555,-0.00999999999999801,-0.028876696505913974,-14.438348252956988
928,2020-12-03,AXP,4891366,2020-12-03 15:59:16,2020-12-03 16:00:00,-3148,402692,Long,122.65,0.030000000000001137,123.05,123.12,moc,0.0,2020-12-03 15:59:58.773599,123.06,2020-12-03 15:59:16.106128,122.62,300.0,1,-0.06435829991049535,1.4727174372148804,1.5370757371253756,0.46999999999999886,0.38320423970648093,140.99999999999966
929,2020-12-03,BAC-O,0,2020-12-03 15:57:14,2020-12-03 15:58:14,138,1038,Short,26.0,0.030000000000001137,26.03,,market,0.030000000000001137,2020-12-03 15:57:15.067145,26.03,2020-12-03 15:57:15.067145,26.03,307.0,1,inf,-inf,-inf,-0.030000000000001137,-0.11538461538461976,-9.210000000000349
930,2020-12-03,BAM,3544212,2020-12-03 15:55:00,2020-12-03 15:56:00,-163801,182276,Long,41.14,0.00999999999999801,41.14,,market,0.00999999999999801,2020-12-03 15:55:02.694753,41.16,2020-12-03 15:55:46.903011,41.12,200.0,1,-4.621647914966712,0.012978907582277809,4.63462682254899,0.0,0.0,0.0
931,2020-12-03,BAX,3836908,2020-12-03 15:58:09,2020-12-03 15:59:09,-55223,573439,Long,76.25,0.030000000000001137,76.41,,market,0.020000000000010232,2020-12-03 15:59:07.308358,76.41,2020-12-03 15:58:09.793019,76.2,603.0,1,-1.43925786075663,0.5154410791189156,1.9546989398755454,0.1599999999999966,0.20983606557376602,96.47999999999794
932,2020-12-03,BBY,3687142,2020-12-03 15:59:50,2020-12-03 16:00:00,-3179,166777,Long,106.22,0.0799999999999983,106.48,106.54,moc,0.0,2020-12-03 15:59:57.402112,106.48,2020-12-03 15:59:50.272663,106.14,100.0,4,-0.08621853999656102,1.0716430232413072,1.1578615632378682,0.3200000000000074,0.3012615326680544,32.00000000000074
933,2020-12-03,BEN,4131599,2020-12-03 15:59:07,2020-12-03 16:00:00,42865,273120,Short,22.91,0.010000000000001563,22.97,22.96,moc,0.0,2020-12-03 15:59:11.662556,22.9,2020-12-03 15:59:52.045633,22.97,900.0,4,1.0374917798169667,-0.03456288957374615,-1.072054669390713,-0.05000000000000071,-0.218245307725887,-45.00000000000064
934,2020-12-03,BJ,2910218,2020-12-03 15:55:00,2020-12-03 15:56:00,42443,153492,Short,38.54,0.00999999999999801,38.58,,market,0.01999999999999602,2020-12-03 15:55:00.263304,38.54,2020-12-03 15:55:31.749177,38.6,691.0,1,1.4584130810818983,-3.2863861057831407,-4.744799186865039,-0.03999999999999915,-0.10378827192527024,-27.63999999999941
935,2020-12-03,BK,5511993,2020-12-03 15:59:07,2020-12-03 16:00:00,-45935,450028,Long,40.01,0.00999999999999801,40.11,40.12,moc,0.0,2020-12-03 15:59:56.515570,40.11,2020-12-03 15:59:07.130978,40.01,195.0,1,-0.8333646287286649,1.8616133946469091,2.6949780233755742,0.10999999999999943,0.27493126718320277,21.44999999999989
936,2020-12-03,BOX,1786364,2020-12-03 15:59:50,2020-12-03 16:00:00,24373,542086,Short,16.84,0.010000000000001563,16.85,16.85,moc,0.0,2020-12-03 15:59:50.245250,16.85,2020-12-03 15:59:50.245250,16.85,1265.0,3,1.3643915797676174,-0.17308902328976625,-1.5374806030573835,-0.010000000000001563,-0.05938242280285964,-12.650000000001977
937,2020-12-03,CB,2146884,2020-12-03 15:55:00,2020-12-03 15:56:00,-49105,150071,Long,153.45,0.19999999999998863,153.51,,market,0.09000000000000341,2020-12-03 15:55:51.040642,153.58,2020-12-03 15:55:01.013548,153.25,325.8390355164549,1,-2.2872684318295726,0.31836838879045165,2.6056368206200244,0.060000000000002274,0.03910068426197607,19.550342130988035
938,2020-12-03,CCEP,1642612,2020-12-03 15:59:22,2020-12-03 16:00:00,-36,91892,Long,47.53,0.05000000000000426,47.43,47.5,moc,0.0,2020-12-03 15:59:26.989888,47.54,2020-12-03 15:59:59.938375,47.4,100.0,14,-0.002191631377342915,1.2505692153716155,1.2527608467489584,-0.030000000000001137,-0.06311803071744401,-3.0000000000001137
939,2020-12-03,CF,3365542,2020-12-03 15:58:39,2020-12-03 15:59:39,-29284,151098,Long,38.09,0.020000000000003126,38.11,,market,0.00999999999999801,2020-12-03 15:59:36.869236,38.12,2020-12-03 15:59:03.092792,38.05,500.0,1,-0.870112451426843,0.36297273960628035,1.2330851910331233,0.01999999999999602,0.05250721974270417,9.99999999999801
940,2020-12-03,CHWY,3738989,2020-12-03 15:55:00,2020-12-03 15:56:00,97688,115923,Short,72.49,0.04000000000000625,72.57,,market,0.05999999999998806,2020-12-03 15:55:10.685414,72.5,2020-12-03 15:55:13.145429,72.63,205.0,1,2.612684872835946,-0.09085343658406056,-2.7035383094200065,-0.0799999999999983,-0.11036004966202001,-16.39999999999965
941,2020-12-03,CIG,6216462,2020-12-03 15:59:37,2020-12-03 16:00:00,5021,461014,Short,2.57,0.010000000000000231,2.59,2.59,moc,0.0,2020-12-03 15:59:38.049856,2.58,2020-12-03 15:59:59.768410,2.59,19455.25291828794,1,0.08076941514321169,-1.2109621196108011,-1.2917315347540128,-0.020000000000000018,-0.7782101167315183,-389.10505836575913
942,2020-12-03,CNP,5942555,2020-12-03 15:55:00,2020-12-03 15:56:00,70922,238007,Short,22.81,0.010000000000001563,22.8,,market,0.010000000000001563,2020-12-03 15:55:23.251369,22.77,2020-12-03 15:55:00.233178,22.82,2192.021043402017,1,1.193459715560058,-0.4894864246102897,-1.6829461401703476,0.00999999999999801,0.04384042086803162,21.920210434015807
943,2020-12-03,COF,2951961,2020-12-03 15:55:00,2020-12-03 15:56:00,-60905,167949,Long,90.99,0.12999999999999545,90.98,,market,0.060000000000002274,2020-12-03 15:55:55.745590,91.01,2020-12-03 15:55:30.387886,90.83,100.0,1,-2.0632047645615916,0.35379871211035646,2.417003476671948,-0.009999999999990905,-0.01099021870534224,-0.9999999999990905
944,2020-12-03,COG,5515348,2020-12-03 15:58:21,2020-12-03 15:59:21,11759,550706,Short,15.89,0.009999999999999787,15.9,,market,0.009999999999999787,2020-12-03 15:58:43.795066,15.89,2020-12-03 15:58:47.675225,15.91,3146.633102580239,7,0.21320504164016488,-2.2562674195717114,-2.4694724612118764,-0.009999999999999787,-0.06293266205160344,-31.466331025801722
945,2020-12-03,CRM,10871106,2020-12-03 15:55:02,2020-12-03 15:56:02,-104409,539228,Long,220.34,0.05000000000001137,220.31,,market,0.030000000000001137,2020-12-03 15:55:21.125574,220.48,2020-12-03 15:55:06.049215,220.24,200.0,18,-0.9604266576004318,0.08444402988987505,1.0448706874903069,-0.030000000000001137,-0.013615321775438475,-6.000000000000227
946,2020-12-03,CVS,11360746,2020-12-03 15:59:05,2020-12-03 16:00:00,-396503,1463102,Long,72.43,0.020000000000010232,72.51,72.52,moc,0.0,2020-12-03 15:59:23.139570,72.53,2020-12-03 15:59:39.012268,72.41,100.0,1,-3.4901141175060157,0.2614793077848937,3.7515934252909093,0.0899999999999892,0.12425790418333452,8.99999999999892
947,2020-12-03,CX,9867499,2020-12-03 15:55:00,2020-12-03 15:56:00,-139576,167895,Long,5.33,0.009999999999999787,5.32,,market,0.009999999999999787,2020-12-03 15:55:01.044259,5.32,2020-12-03 15:55:01.044259,5.32,9380.863039399625,1,-1.414502296883942,0.05259691437516234,1.4670992112591044,-0.009999999999999787,-0.1876172607879885,-93.80863039399425
948,2020-12-03,DDD,3743584,2020-12-03 15:55:00,2020-12-03 15:56:00,50814,178370,Short,10.07,0.009999999999999787,10.08,,market,0.009999999999999787,2020-12-03 15:55:06.387532,10.07,2020-12-03 15:55:00.255621,10.08,1739.0,1,1.3573623565011497,-0.0247356543889492,-1.3820980108900989,-0.009999999999999787,-0.09930486593842887,-17.38999999999963
949,2020-12-03,DE,1876145,2020-12-03 15:56:30,2020-12-03 15:57:30,2296,156157,Short,252.66,0.0800000000000125,252.49,,market,0.12000000000000455,2020-12-03 15:57:29.238585,252.44,2020-12-03 15:57:03.983030,252.79,100.0,4,0.12237860080111079,-1.0507716621050078,-1.1731502629061186,0.1699999999999875,0.06728409720572608,16.99999999999875
950,2020-12-03,DELL,1847298,2020-12-03 15:55:00,2020-12-03 15:56:00,34145,78688,Short,70.91,0.04000000000000625,71.01,,market,0.030000000000001137,2020-12-03 15:55:18.358860,70.94,2020-12-03 15:55:52.570822,71.02,578.0,1,1.8483753027394605,-0.10837450156931908,-1.9567498043087796,-0.10000000000000853,-0.14102383302779373,-57.80000000000493
951,2020-12-03,DUK,3044462,2020-12-03 15:55:00,2020-12-03 15:56:00,27242,286858,Short,92.15,0.030000000000001137,92.17,,market,0.01999999999999602,2020-12-03 15:55:57.859203,92.15,2020-12-03 15:55:00.383887,92.23,351.0,1,0.8948050591533085,-0.5367122335571933,-1.431517292710502,-0.01999999999999602,-0.02170374389581771,-7.019999999998603
952,2020-12-03,DVN,11211497,2020-12-03 15:55:00,2020-12-03 15:56:00,-106309,333363,Long,15.27,0.009999999999999787,15.3,,market,0.009999999999999787,2020-12-03 15:55:49.477272,15.3,2020-12-03 15:55:00.232219,15.26,2101.0,1,-0.9482141412516099,0.06485307002267404,1.0130672112742838,0.030000000000001137,0.19646365422397602,63.03000000000239
953,2020-12-03,ED,2312985,2020-12-03 15:55:00,2020-12-03 15:56:00,-38506,217183,Long,75.78,0.04000000000000625,75.78,,market,0.030000000000001137,2020-12-03 15:55:08.269737,75.81,2020-12-03 15:55:00.139063,75.74,200.0,1,-1.6647751714775496,0.9148783930721557,2.579653564549705,0.0,0.0,0.0
954,2020-12-03,EOG,6484720,2020-12-03 15:55:00,2020-12-03 15:56:00,155114,416180,Short,48.09,0.00999999999999801,48.12,,market,0.02999999999999403,2020-12-03 15:55:07.040358,48.06,2020-12-03 15:55:18.004570,48.12,775.0,1,2.3919922525567796,-0.04754253074920737,-2.439534783305987,-0.02999999999999403,-0.06238303181533381,-23.249999999995374
955,2020-12-03,EQR,3647113,2020-12-03 15:55:00,2020-12-03 15:56:00,-99438,209440,Long,61.89,0.020000000000003126,61.99,,market,0.00999999999999801,2020-12-03 15:55:59.254374,61.99,2020-12-03 15:55:10.585349,61.86,129.0,1,-2.7264853049521633,0.44119828478031803,3.1676835897324813,0.10000000000000142,0.16157699143642174,12.900000000000183
956,2020-12-03,FEAC,2300472,2020-12-03 15:55:00,2020-12-03 15:56:00,25336,25683,Short,16.6,0.07000000000000028,16.55,,market,0.03999999999999915,2020-12-03 15:55:58.664681,16.53,2020-12-03 15:55:43.581421,16.79,111.0,1,1.1013392034330347,-0.20943528110752924,-1.310774484540564,0.05000000000000071,0.3012048192771127,5.550000000000079
957,2020-12-03,FIS,2870958,2020-12-03 15:59:24,2020-12-03 16:00:00,-7887,329348,Long,147.06,0.06999999999999318,147.23,147.28,moc,0.0,2020-12-03 15:59:56.131522,147.23,2020-12-03 15:59:24.129568,147.0,300.0,1,-0.2747166625217088,0.8757355558667177,1.1504522183884265,0.21999999999999886,0.14959880320957356,65.99999999999966
958,2020-12-03,FOUR,927040,2020-12-03 15:55:00,2020-12-03 15:56:00,-66176,359472,Long,60.14,0.060000000000002274,60.18,,market,0.060000000000002274,2020-12-03 15:55:41.949033,60.21,2020-12-03 15:55:03.318490,60.0,200.0,1,-7.138419054193994,0.12976786330686918,7.268186917500863,0.03999999999999915,0.0665114732291306,7.9999999999998295
959,2020-12-03,GGB,4746611,2020-12-03 15:59:36,2020-12-03 16:00:00,29178,53599,Short,4.36,0.009999999999999787,4.38,4.37,moc,0.0,2020-12-03 15:59:36.971502,4.37,2020-12-03 15:59:59.739322,4.38,11467.88990825688,1,0.614712265235133,-0.5124076946688911,-1.1271199599040242,-0.009999999999999787,-0.22935779816513271,-114.67889908256636
960,2020-12-03,GS,2943423,2020-12-03 15:59:25,2020-12-03 16:00:00,742,216980,Short,235.01,0.09000000000000341,235.63,235.47,moc,0.0,2020-12-03 15:59:29.014798,234.99,2020-12-03 15:59:59.571605,235.75,212.75690396153357,28,0.025208745056351057,-1.092265705608742,-1.1174744506650929,-0.46000000000000796,-0.19573635164461425,-97.86817582230714
961,2020-12-03,GSX,3944914,2020-12-03 15:59:15,2020-12-03 16:00:00,673667,913043,Short,61.36,0.14999999999999858,61.27,61.2,moc,0.0,2020-12-03 15:59:32.089846,61.13,2020-12-03 15:59:15.129915,61.51,789.0,1,17.076848823573847,-3.6849472510680843,-20.761796074641932,0.1599999999999966,0.26075619295957725,126.23999999999731
962,2020-12-03,HFC,3587285,2020-12-03 15:55:00,2020-12-03 15:56:00,-47649,110299,Long,26.79,0.00999999999999801,26.85,,market,0.00999999999999801,2020-12-03 15:55:59.254359,26.86,2020-12-03 15:55:00.565872,26.76,592.0,1,-1.328274725872073,0.15858790143520796,1.4868626273072811,0.060000000000002274,0.22396416573349115,35.520000000001346
963,2020-12-03,HIG,2431202,2020-12-03 15:59:05,2020-12-03 16:00:00,-2535,153486,Long,45.74,0.010000000000005116,45.84,45.84,moc,0.0,2020-12-03 15:59:58.487669,45.84,2020-12-03 15:59:05.286968,45.73,100.0,5,-0.10426941076882958,1.4749905602249422,1.5792599709937718,0.10000000000000142,0.21862702229995937,10.000000000000142
964,2020-12-03,HLT,3103038,2020-12-03 15:59:15,2020-12-03 16:00:00,-45285,194628,Long,108.82,0.029999999999986926,109.11,109.16,moc,0.0,2020-12-03 15:59:59.649488,109.12,2020-12-03 15:59:15.108033,108.79,418.0,1,-1.4593762628752855,0.15716855546080968,1.6165448183360953,0.3400000000000034,0.3124425657048368,142.12000000000143
965,2020-12-03,HPQ,10339048,2020-12-03 15:59:05,2020-12-03 16:00:00,-1112,749100,Long,23.26,0.010000000000001563,23.24,23.24,moc,0.0,2020-12-03 15:59:05.301078,23.26,2020-12-03 15:59:30.698394,23.22,2149.6130696474634,5,-0.010755342271358059,1.6300340224747965,1.6407893647461544,-0.020000000000003126,-0.08598452278591197,-42.99226139295599
966,2020-12-03,IAG,5885261,2020-12-03 15:59:06,2020-12-03 16:00:00,42406,77555,Short,3.53,0.010000000000000231,3.54,3.54,moc,0.0,2020-12-03 15:59:06.314827,3.54,2020-12-03 15:59:06.314827,3.54,14164.3059490085,1,0.7205457837808722,-1.524044558091816,-2.244590341872688,-0.010000000000000231,-0.2832861189801765,-141.64305949008826
967,2020-12-03,IBN,9289138,2020-12-03 15:55:00,2020-12-03 15:56:00,74060,144383,Short,13.17,0.009999999999999787,13.18,,market,0.009999999999999787,2020-12-03 15:55:00.898763,13.18,2020-12-03 15:55:00.898763,13.18,3796.5072133637054,1,0.7972752692445736,-0.21028861881479208,-1.0075638880593656,-0.009999999999999787,-0.07593014426727249,-37.96507213363625
968,2020-12-03,ICE,2891594,2020-12-03 15:59:15,2020-12-03 16:00:00,-25642,271229,Long,107.27,0.030000000000001137,107.41,107.46,moc,0.0,2020-12-03 15:59:51.243007,107.43,2020-12-03 15:59:15.241290,107.25,105.0,1,-0.8867773276607989,1.8480810238228464,2.7348583514836453,0.18999999999999773,0.1771231471986555,19.94999999999976
969,2020-12-03,IGT,2920386,2020-12-03 15:55:00,2020-12-03 15:56:00,29900,74153,Short,12.11,0.009999999999999787,12.11,,market,0.009999999999999787,2020-12-03 15:55:23.896418,12.11,2020-12-03 15:55:00.189294,12.12,1759.0,1,1.0238372598690721,-0.03461871136212816,-1.0584559712312003,0.0,0.0,0.0
970,2020-12-03,INFO,2486814,2020-12-03 15:59:16,2020-12-03 16:00:00,-2664,309948,Long,90.63,0.04999999999999716,90.54,90.61,moc,0.0,2020-12-03 15:59:27.033171,90.62,2020-12-03 15:59:41.572540,90.44,355.0,2,-0.10712502020657758,1.6851682514253177,1.7922932716318953,-0.01999999999999602,-0.022067747986313606,-7.099999999998587
971,2020-12-03,IPG,4140800,2020-12-03 15:58:04,2020-12-03 15:59:04,-1169,311497,Long,23.62,0.019999999999999574,23.62,,market,0.0,2020-12-03 15:59:03.920179,23.62,2020-12-03 15:58:04.681679,23.6,2116.8501270110073,13,-0.028231259659969088,1.9279124806800618,1.956143740340031,0.0,0.0,0.0
972,2020-12-03,JCI,6290882,2020-12-03 15:59:50,2020-12-03 16:00:00,153,457830,Short,45.76,0.010000000000005116,45.76,45.73,moc,0.0,2020-12-03 15:59:55.332291,45.71,2020-12-03 15:59:50.134716,45.77,657.0,8,0.0024320913983126692,-1.2485848566226485,-1.2510169480209612,0.030000000000001137,0.06555944055944304,19.710000000000747
973,2020-12-03,JNJ,7884057,2020-12-03 15:59:23,2020-12-03 16:00:00,-51225,936728,Long,148.86,0.010000000000019327,148.95,149.0,moc,0.0,2020-12-03 15:59:56.510116,148.97,2020-12-03 15:59:24.165154,148.82,116.0,1,-0.6497289403158805,0.5207217553094808,1.1704506956253613,0.13999999999998636,0.09404809888484908,16.239999999998417
974,2020-12-03,JNPR,2939064,2020-12-03 15:59:50,2020-12-03 16:00:00,-3895,228207,Long,21.6,0.010000000000001563,21.62,21.63,moc,0.0,2020-12-03 15:59:53.222281,21.62,2020-12-03 15:59:50.243757,21.59,2314.814814814815,4,-0.13252518488879453,1.9123435216109619,2.0448687064997566,0.029999999999997584,0.13888888888887768,69.44444444443886
975,2020-12-03,KEY,11977192,2020-12-03 15:59:50,2020-12-03 16:00:00,-16932,652683,Long,15.93,0.009999999999999787,15.96,15.96,moc,0.0,2020-12-03 15:59:57.134299,15.96,2020-12-03 15:59:50.134592,15.92,3138.7319522912744,2,-0.14136869476585162,1.434960715332943,1.5763294100987946,0.030000000000001137,0.1883239171374836,94.1619585687418
976,2020-12-03,KIM,6094468,2020-12-03 15:59:15,2020-12-03 16:00:00,126299,628713,Short,15.11,0.009999999999999787,15.18,15.19,moc,0.0,2020-12-03 15:59:15.108093,15.12,2020-12-03 15:59:53.531588,15.19,3309.0668431502318,1,2.072354797826488,-0.6086995616352403,-2.681054359461728,-0.08000000000000007,-0.5294506949040375,-264.72534745201875
977,2020-12-03,KO,17139287,2020-12-03 15:59:05,2020-12-03 16:00:00,-14157,2129685,Long,52.7,0.010000000000005116,52.79,52.78,moc,0.0,2020-12-03 15:59:56.510291,52.79,2020-12-03 15:59:05.241900,52.69,948.7666034155598,13,-0.08259970207628824,2.0639248295451265,2.1465245316214148,0.0799999999999983,0.1518026565464863,75.90132827324317
978,2020-12-03,KR,11340191,2020-12-03 15:55:00,2020-12-03 15:56:00,477511,1502985,Short,30.85,0.00999999999999801,30.9,,market,0.00999999999999801,2020-12-03 15:55:00.252248,30.85,2020-12-03 15:55:39.653509,30.9,1620.7455429497568,1,4.210784456805005,-0.47538000021340027,-4.686164457018405,-0.04999999999999716,-0.16207455429496648,-81.03727714748324
979,2020-12-03,KSS,12125910,2020-12-03 15:59:24,2020-12-03 16:00:00,-128103,472814,Long,38.59,0.010000000000005116,38.63,38.63,moc,0.0,2020-12-03 15:59:51.289976,38.65,2020-12-03 15:59:24.604737,38.57,1295.6724540036278,7,-1.056440300150669,0.09151478115869242,1.1479550813093615,0.03999999999999915,0.10365379632028801,51.826898160144005
980,2020-12-03,LEN,2680776,2020-12-03 15:59:50,2020-12-03 16:00:00,-7644,359611,Long,75.34,0.04000000000000625,75.39,75.42,moc,0.0,2020-12-03 15:59:58.710981,75.41,2020-12-03 15:59:50.247189,75.3,200.0,16,-0.28514131729021747,1.4899790209998895,1.775120338290107,0.0799999999999983,0.10618529333687057,15.999999999999659
